1098,0.0333333
2330,0.0909091
2411,0.125
3595,0.2
5501,0.047619
5882,0.0909091
5953,0.04
6320,0.0625
7230,0.0714286
8549,0.0555556
9084,0.142857
10982,0.125
11707,0.0769231
12472,0.0833333
13508,0.0344828
15694,0.0333333
17877,0.0625
18977,0.047619
19133,0.2
19297,0.0714286
19892,0.0555556
20050,0.0666667
20862,0.166667
21744,0.0909091
22348,0.0588235
22928,0.0625
23925,0.25
26023,0.0666667
28772,0.0909091
29067,0.125
29791,0.030303
29978,0.05
31274,0.111111
31556,0.047619
31685,0.0454545
33161,0.0666667
33666,0.0666667
34094,0.125
35719,0.142857
37026,0.166667
37730,0.0344828
38061,0.25
38321,0.05
38936,0.0714286
39342,0.142857
41874,0.0769231
41899,0.2
42589,0.0526316
42993,0.0909091
43714,0.0588235
44751,0.0666667
46120,0.125
46794,0.0416667
47033,0.05
48566,0.025641
49797,0.111111
50251,0.04
50588,0.111111
51376,0.0454545
51909,0.0454545
51992,0.05
52093,0.0909091
52900,0.111111
58386,0.1
58549,0.0263158
59293,0.0666667
61172,0.0434783
61226,0.05
61480,0.0909091
61637,0.0714286
61938,0.0588235
62860,0.0769231
64149,0.125
64303,0.1
65590,0.0434783
66869,0.125
67631,0.0666667
68738,0.142857
69153,0.0666667
72041,0.0555556
73421,0.1
73969,0.333333
76057,0.0714286
77175,0.0666667
78044,0.0454545
78741,0.166667
78886,0.166667
79044,0.0909091
79392,0.2
79960,0.0526316
80720,0.0666667
80780,0.027027
81832,0.142857
83554,0.0588235
83859,0.333333
84053,0.0555556
84209,0.0434783
84814,0.0625
85776,0.0909091
85915,0.0555556
87179,0.0666667
87597,0.0714286
87985,0.0714286
89018,0.04
89021,0.0526316
95613,0.0666667
97200,0.142857
98467,1
99246,0.0666667
99449,0.0588235
99561,0.142857
99888,1
100160,0.125
104455,0.0625
104714,0.125
105354,0.047619
109012,1
109628,0.0909091
110161,0.111111
110341,0.142857
112462,0.0769231
113480,0.0555556
121746,0.142857
122381,0.166667
123007,0.142857
123915,0.166667
125465,0.125
127337,0.0909091
127360,0.0526316
127451,0.111111
128266,0.1
128495,0.0555556
129761,0.166667
130028,0.0714286
130173,0.0555556
130689,0.0909091
130932,0.0909091
131038,0.0454545
131581,0.0555556
131627,0.0555556
132579,0.2
135032,0.111111
135543,0.125
136871,0.0666667
137390,0.0588235
137401,0.5
138520,0.0555556
139026,0.0416667
139212,0.0909091
141838,0.0909091
142963,0.111111
144847,0.0555556
145086,0.5
145128,0.0526316
147635,0.1
149515,0.047619
151979,0.0666667
152002,0.047619
152023,0.0625
152312,0.0909091
153590,0.125
155801,0.2
158540,0.125
159699,0.04
162233,0.0666667
163229,0.0714286
164189,0.142857
165162,0.0769231
166785,0.0666667
167287,0.0625
167296,1
168126,0.0588235
168256,0.0588235
170369,0.0588235
171994,0.5
172167,0.0333333
173487,0.2
174752,0.047619
178536,0.166667
179205,0.0833333
180263,0.0666667
182360,0.0714286
182598,0.047619
182900,0.0434783
184043,0.04
184091,0.0526316
185591,0.04
186805,0.25
187581,0.0588235
189678,0.0833333
191699,0.0588235
192382,0.0666667
193320,0.0344828
194036,0.0909091
194703,0.0833333
194743,0.125
195237,0.142857
195305,0.2
195874,0.111111
197921,0.0714286
198532,0.0526316
199995,0.0909091
200074,0.0384615
200791,0.0769231
200968,0.0833333
204386,0.0625
206241,0.0625
207127,0.0666667
209019,0.333333
212131,0.0555556
215058,0.0588235
215997,0.111111
217641,0.047619
218994,0.0666667
219203,0.0454545
219655,0.333333
220403,0.2
224186,0.05
224294,0.0555556
224638,0.0714286
228099,0.0714286
228266,0.142857
231225,0.166667
237205,0.04
239921,0.047619
240665,0.0285714
240923,0.0588235
243008,0.0333333
243012,0.25
244537,0.166667
246611,0.0714286
246960,0.0833333
247065,0.111111
249973,0.0555556
250976,0.0666667
251491,0.0714286
251595,0.0666667
253861,1
254215,0.0384615
254411,0.0555556
257160,0.111111
257544,0.111111
259561,0.0714286
260384,0.2
261106,0.2
266255,0.0714286
267814,0.142857
271113,0.0909091
287917,0.125
290853,0.0454545
291043,0.0526316
293448,0.111111
293896,0.0333333
294085,0.0588235
295274,0.0833333
295545,0.0833333
297894,0.0666667
297955,0.2
298764,0.1
300024,0.0526316
303626,0.0666667
304401,0.111111
305363,0.0526316
307135,0.125
308645,0.0416667
311674,0.1
313284,0.0434783
314600,0.142857
317417,0.0625
319021,0.0357143
320845,0.0588235
321321,0.142857
325459,0.0333333
330575,0.0909091
333464,0.0344828
334054,0.5
337119,0.0666667
339577,0.0416667
342691,0.5
344037,0.2
344609,0.0909091
345427,0.125
346336,0.0625
346806,0.0526316
354105,0.03125
354733,0.037037
357406,0.025641
359016,0.0833333
359613,0.0714286
359966,0.0526316
361393,0.03125
371879,0.333333
377908,0.0555556
379125,0.0322581
384920,0.1
387530,0.0232558
388972,0.0909091
391285,1
391933,0.0526316
393345,0.0322581
394806,0.125
403184,0.111111
404345,0.142857
404434,0.125
405494,0.25
405522,0.166667
406575,0.333333
408696,0.0625
409670,0.0909091
413524,0.0625
414745,0.1
415239,0.2
417607,0.142857
418662,0.0769231
419102,0.0384615
420539,0.047619
422405,0.037037
423267,0.0666667
424244,0.0909091
428329,0.0769231
457692,0.2
463435,0.1
466759,0.125
467203,0.047619
467382,0.0769231
467444,0.0666667
469286,0.142857
475650,0.2
475932,0.0833333
477787,0.0555556
478426,0.0909091
478603,0.0666667
479113,0.142857
481057,0.0714286
482572,0.142857
483563,0.0909091
483587,0.0714286
483716,0.333333
484145,0.0588235
486115,1
486645,0.0769231
487219,0.5
488378,0.125
489209,0.05
489520,0.142857
490004,0.030303
490549,0.05
490554,0.0666667
490620,0.0909091
491802,0.111111
492037,0.0666667
493122,0.0625
493327,0.05
497132,0.2
498484,0.2
498961,0.0909091
500664,0.1
500992,0.037037
501081,0.05
501692,0.111111
501802,0.1
502163,0.125
503602,0.0555556
504928,0.0909091
508443,0.0555556
511041,0.125
517796,0.333333
520975,1
521704,0.0909091
522377,0.05
524050,0.0625
527267,0.0833333
528243,0.111111
530745,0.0416667
531986,0.04
536275,0.0555556
536321,0.0909091
540883,0.025641
541125,0.0909091
543055,0.0555556
544965,0.0909091
545074,0.0434783
545726,0.0434783
560208,0.125
561037,0.0625
562304,0.047619
564239,0.111111
564333,0.0526316
564726,0.0909091
569914,0.0833333
570061,0.111111
573870,0.111111
574597,0.0555556
575051,0.0909091
575379,0.125
575522,0.047619
577627,0.05
582024,0.111111
582313,0.0588235
582930,0.125
584923,0.0322581
585896,0.0555556
593930,0.166667
595101,0.111111
596126,0.0909091
597094,0.0526316
600228,0.166667
604852,0.0454545
607202,0.0416667
609396,0.0666667
610346,0.05
610706,0.0833333
612716,0.0384615
614982,0.166667
617196,0.0666667
620495,0.05
620603,0.1
621944,0.1
624282,0.1
626463,0.0416667
628981,0.0909091
631774,0.05
633079,0.125
639053,0.0666667
639397,0.0909091
644880,0.166667
645474,0.1
645612,0.1
652255,0.166667
657041,0.125
660053,0.047619
660401,0.333333
662416,0.047619
667657,0.125
669194,0.1
669303,0.142857
671953,0.0416667
672011,0.0833333
672910,0.0666667
673621,0.0909091
674263,0.125
674662,0.111111
674887,0.0384615
675500,0.111111
675710,0.05
677991,0.0666667
678339,0.047619
683085,0.142857
683686,0.111111
685647,0.0714286
686897,0.0357143
692251,0.333333
716469,0.142857
739041,0.04
741512,0.125
744796,0.0625
745241,0.111111
746010,0.1
746182,1
747757,0.0714286
748222,0.0666667
748421,0.05
749132,0.25
749734,0.0769231
751019,0.0434783
751256,0.125
751623,0.0666667
753685,0.0909091
753963,0.0769231
755494,0.1
758444,0.0243902
758453,0.0344828
758943,0.0714286
759031,0.0625
760214,0.0769231
762177,0.0526316
763301,0.0769231
763611,0.125
764181,0.0666667
765302,0.0454545
766078,0.0666667
766361,0.1
766385,0.0555556
767129,0.333333
768321,0.0588235
768367,0.0833333
771010,0.125
771419,0.0454545
771438,0.0833333
772191,0.333333
772567,0.0714286
774588,0.0769231
775406,0.0714286
775877,0.0384615
776408,0.2
776562,0.111111
777466,0.5
780955,0.0909091
784732,0.0625
784760,0.1
785611,0.166667
785773,0.0833333
788568,0.142857
789064,0.0454545
789340,0.1
790732,0.0526316
790797,0.0555556
791483,0.0333333
796734,0.0416667
798992,0.0909091
799053,0.0833333
799644,0.333333
800926,0.1
802464,0.047619
803513,0.125
805785,0.0434783
808214,0.0555556
809357,0.166667
812046,0.0588235
814036,0.166667
814852,0.2
816387,0.0833333
816900,0.166667
817011,0.125
817754,0.0357143
825924,0.0526316
830538,0.0714286
831236,0.0666667
831381,0.0909091
834466,0.125
835648,0.0833333
837486,0.1
838241,0.25
838272,0.0588235
840102,0.111111
840523,0.0625
842351,0.0625
842802,0.047619
843607,0.0769231
847880,0.5
850692,0.0714286
852405,0.25
852855,0.0588235
853492,0.05
855034,0.0625
855423,0.1
858827,0.0434783
860561,0.0714286
863102,0.0588235
864209,0.0769231
866215,0.0909091
866769,0.25
866841,0.03125
887619,0.2
888262,0.0833333
889097,0.0714286
890559,0.0588235
895074,0.2
895136,0.0416667
895365,0.5
897214,0.5
898479,0.03125
898828,0.1
899530,0.0434783
902138,0.1
915816,0.111111
918140,0.1
918290,0.142857
920073,0.0625
920101,0.25
921359,0.25
922728,0.0625
923033,0.05
923618,0.0909091
924508,0.0714286
925181,0.0714286
925450,0.0666667
926237,0.0454545
926428,0.0714286
932858,0.125
936190,0.0666667
936425,0.0526316
937003,0.0555556
937397,0.5
939567,0.0666667
940831,0.0833333
943268,0.1
945196,0.125
947563,0.0769231
948625,0.0434783
949619,0.0833333
949780,0.0833333
955544,0.0714286
958768,0.0714286
962339,0.2
986573,0.0909091
987491,0.0454545
987621,0.0526316
988440,0.0344828
996141,0.0909091
1002017,0.142857
1019633,1
1032454,1
1039555,0.125
1176481,0.333333
1390230,0.166667
1630569,0.2
2040645,0.0909091
2285572,0.333333
2534053,0.2
2854537,0.166667
2872922,0.111111
3065843,0.25
3462983,0.25
3637248,0.25
